feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,id,label
0,0,0,0,0,0,0,2,6.4,1.6,0,0.2,0.6,1,1.8,0,0,0.2,1.6,2,6.6,0.7,2.4,3.2,12.35907117,3.595850067,7.23639959,49.88235294,38.0952381,49.45454545,0,0,0,0,0,0,0,0.666666667,0,2.666666667,0,0.333333333,1,0.333333333,0.333333333,0,0,0,2.666666667,0.666666667,0.333333333,1.166666667,1,0.5,20.59845196,1.363138172,0.517695033,66.66666667,29.91071429,48.14814815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,30,68,44.27272727,10,84,41.70588235,,,0,0,,,2.947454545,2.699156863,,,2.727272727,2.745098039,,,-113,-113,,,0.727272727,0.941176471,,,16.01474413,38.54890399,22,133,129,121,106,0.166666667,0.2,,,1,0,0,0,1,0,0,0,,,,,,,,,20,0
0,0.125,0,2.3125,0.5625,2.625,38.4375,43.1875,24.9375,6.1875,13.5,0,21.625,30.5,13.3125,2.625,3.5625,2.125,44.625,56.6875,24.9375,42.9375,55.15625,26.0625,97.43347472,98.87129837,52.19994902,48.52306469,44.99604209,55.76516982,0,0.125,0,1,0.375,2.875,36.75,49.125,28.5,10.875,13,0,24.5,33,15.25,2.625,4.5,2.625,47.625,62.125,28.5,47,62.3125,30.9375,108.8134377,105.8109205,60.47841189,46.97254369,42.66296257,54.167485,0,0.2,0,1,0.6,1.6,40.2,66.8,17.8,17.4,20.8,0,29.6,46.4,9.8,2.8,6.2,2,57.6,87.6,17.8,56.4,86.7,18.7,130.8980465,146.0318087,39.73539163,42.35712314,40.68363306,57.49825682,0,0.333333333,0,1.333333333,1,2.666666667,15,47.66666667,20.66666667,29,34.66666667,0,16,42,10.66666667,1.333333333,4.666666667,2,44,82.33333333,20.66666667,31.33333333,80.83333333,21.83333333,125.5912027,126.5683813,44.42852287,33.17261331,25.13061651,58.93515956,16,19,97,54.65986395,18,97,51.28711656,18,97,52.47468354,18,100,56.65247525,0.001968254,0.001065031,0.00078481,0.014626733,2.942040816,3.893646626,4.190516275,4.126794554,2.829931973,2.87607362,3.008137432,2.977227723,-113,-113,-113,-113,0,0,0.184900542,0.137376238,60.47106943,68.50451768,66.8000362,67.85711095,23,438,434,426,411,0.533333333,0.533333333,0.714285714,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,21,1.84
0.5,0,0,3.5,0,0.75,27,0.75,5,0,0,0,11.25,0.25,1,0,0,0,27,0.75,5,38.7125,0.641666667,5.808333333,50.5322643,1.372219025,7.931356529,36.11111111,33.33926673,45.15151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,12,58,39.55725191,,,,0.746435115,,,,5.458648855,,,,3.679389313,,,,85,,,,0.129770992,,,,55.65226473,23,23,19,11,0,0.133333333,,,,1,0,0,0,,,,,,,,,,,,,22,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2.616963867,0,50,49.20634921,50,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2.616963867,0,50,46.875,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,51,51,51,51,51,51,,,0,0,,,4.123,4.123,,,3.5,3.5,,,85,85,,,0,0,,,57.31833057,57.31833057,31,88,84,76,61,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,23,0
0,0,0,0,0,0,12.5,1.5,0,0,0,0,0.5,0,0,0.5,0,0,12.5,1.5,0,6.558333333,0.75,0,14.16282903,1.068637183,0,50,26.6031746,24.54545455,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.5,0,0,2.137274367,0,50,46.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,23,24,23.33333333,23,87,74.57142857,,,0,0,,,0,1.384571429,,,3,3.107142857,,,85,85,,,0,0.892857143,,,42.10970824,30.52890599,31,88,84,76,61,0.066666667,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,24,0
0,0,0,0.5,0,0,9.5,0,0,0,0,0,6.5,0,0,0,0,0,9.5,0,0,13.38333333,0,0,24.89769953,0,0,50,63.46153846,49.09090909,0,0,0,1,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,10.08333333,0,0,23.20468687,0,0,50,50,47.22222222,0,0,0,1,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,10.08333333,0,0,23.20468687,0,0,48.18181818,50,44.11764706,0,0,0,1,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,10.08333333,0,0,23.20468687,0,0,47.05882353,50,43.75,2,87,92,90.33333333,87,92,90.33333333,87,92,90.33333333,80,92,85.26315789,0,0,0,0,25.9005,25.9005,25.9005,12.94689474,2.333333333,2.333333333,2.333333333,2.736842105,,,,,1,1,1,1,31.02821444,31.02821444,31.02821444,34.34052206,23,1665,1661,1653,1638,0.066666667,0.066666667,0.142857143,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,25,2.09
0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,1,0,0,14,0,0,26.5,0,0,35.82138753,0,50,49.20634921,64.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,96,99,97.42857143,,,,0,,,,6.522857143,,,,4.642857143,,,,85,,,,1,,,,61.97414877,28,178,174,166,151,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,26,0
0.5,0.4,0.1,0.5,0.7,0,52.5,52.1,5.1,12.6,11.6,0.6,20.4,23.4,1,3.7,4.5,0.1,65.1,63.7,5.7,39.1,46.2,1.5,90.06503738,92.37057489,7.332881742,37.19298246,33.63803054,38.81454146,0.5,0.4,0.1,0.5,0.7,0,52.5,52.1,5.1,12.6,11.6,0.6,20.4,23.4,1,3.7,4.5,0.1,65.1,63.7,5.7,39.1,46.2,1.5,90.06503738,92.37057489,7.332881742,37.19298246,33.40489562,38.81454146,0.571428571,0,0,0.428571429,0.857142857,0,55,58.57142857,5,18,6,0.857142857,23.71428571,23.42857143,0.857142857,4,4.857142857,0.142857143,73,64.57142857,5.857142857,43,43.78571429,1.357142857,100.6044385,85.84108163,7.117285655,34.49646844,32.81867523,39.84737934,0.333333333,0,0,0.666666667,0.333333333,0,50.66666667,52,4,14,5.666666667,0,21.66666667,23,0.666666667,3,4.333333333,0,64.66666667,57.66666667,4,42.66666667,47.33333333,1.333333333,89.85297641,82.35431535,4.694773439,36.92810458,33.92558457,39.54248366,10,14,90,55.62269129,14,96,56.82968127,14,96,55.23271375,14,96,55.23271375,0.545224274,0.226041833,0.174846097,0.174846097,2.001712401,1.806964143,2.177897398,2.177897398,3.34828496,3.029880478,2.973234201,2.973234201,-113,-113,-113,-113,0,0,0,0,63.31186686,62.77032384,58.57136643,58.57136643,26,93,89,81,66,0.333333333,0.666666667,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,27,24.79
0,0.047619048,0,1.904761905,1.047619048,0.047619048,14.52380952,8.761904762,1.142857143,7.714285714,1.428571429,0.428571429,10.23809524,4.904761905,0.952380952,2.80952381,1.19047619,0.333333333,22.23809524,10.19047619,1.571428571,17.92857143,8.452380952,1.571428571,29.41097852,14.0312064,2.173776574,53.34533814,43.54596408,47.96514966,0,0,0,0.142857143,0,0,4.714285714,0.714285714,1,0.285714286,0,0,2.142857143,0.428571429,0.428571429,1.142857143,0.428571429,0.285714286,5,0.714285714,1,3.571428571,0.642857143,0.785714286,5.939015595,0.900160686,1.352547993,48.57142857,34.02069161,44.44444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,33,81,64.06382979,33,100,69.65266106,,,0,0.007663866,,,2.126829787,4.106942577,,,3.255319149,3.292717087,,,-20.82978723,-10.86255259,,,1,0.99929972,,,74.81418104,84.43159905,28,51,47,39,24,0.7,0.466666667,,,1,0,0,0,1,0,0,0,,,,,,,,,28,0
0.035714286,0,0,4.535714286,2.464285714,2.107142857,20.53571429,9.25,10.67857143,9.142857143,5.785714286,4.75,16.96428571,8.964285714,9.642857143,2.392857143,1.535714286,1.5,29.67857143,15.03571429,15.42857143,45.625,24.67857143,24.89285714,60.29716972,32.04088835,34.12147043,65.15127207,56.65219913,57.82104736,0,0,0,5.857142857,2.714285714,3,25.28571429,10.42857143,15.42857143,12.71428571,7.285714286,6.285714286,21.28571429,10.21428571,13.21428571,1.928571429,0.785714286,1.071428571,38,17.71428571,21.71428571,56.75,27.75,34.42857143,74.36571596,36.23015738,46.9259541,61.34827152,56.59718115,56.22338084,0,0,0,5,1.5,2,15.16666667,5.333333333,9.166666667,13.5,7.333333333,5.5,16,7.166666667,8.5,1.166666667,0.166666667,0.5,28.66666667,12.66666667,14.66666667,44.08333333,18.08333333,22,56.19476786,23.22353085,28.02161952,55.59813566,56.98869324,51.06027596,0,0,0,6.5,3.5,2,20,15,5,18.5,13.5,7,20,16.5,6.5,0.5,0,1,38.5,28.5,12,56.75,40.25,17.75,78.3023809,52.65491047,23.81330411,52.14285714,51.92567568,57.59259259,28,45,100,72.20886076,4,100,69.25297619,4,100,70.14298893,4,100,70.76603325,0.533474684,0.339934524,0.35175,0.727226841,10.39567089,9.161556548,8.732361624,8.566764846,3.85443038,3.696428571,3.698339483,3.70368171,54.69639066,58.4984985,6.110287303,-6.7560588,1,1,0.99800123,0.998713381,107.7724095,110.5268898,105.9581047,99.16216001,28,51,47,39,24,0.933333333,0.933333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,29,14.67
0,0,0,0.571428571,0.142857143,0,9.142857143,2.857142857,0,4.428571429,0,0,3,0.857142857,0,0.142857143,0,0,13.57142857,2.857142857,0,10.32142857,2.128571429,0,17.09684769,2.877778302,0,50,23.00368114,44.0285205,0,0,0,0.75,0.25,0,10.75,5,0,0,0,0,2.5,1.5,0,0,0,0,10.75,5,0,8.308333333,3.725,0,15.23501075,5.036112029,0,50,24.58439898,39.29738562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,35,86,54.44444444,35,86,57.93913043,,,0.330047619,0.180808696,,,2.306095238,2.957321739,,,3.301587302,3.139130435,,,1.634920635,-22.60869565,,,1,1,,,50.31788379,47.20274327,28,51,47,39,24,0.233333333,0.266666667,,,1,0,0,0,1,0,0,0,,,,,,,,,30,0
0.15,0,0.35,0.35,0.1,0.3,17,6.35,7.85,6.1,3.7,2.95,9.75,4.5,5.2,1.05,0.8,0.5,23.1,10.05,10.8,30.175,14.225,12.925,48.8743835,22.07443222,21.35275155,53.83556562,42.88583278,45.66543179,0.272727273,0,0,0.272727273,0.090909091,0,16.45454545,5.272727273,1.727272727,6.818181818,2.636363636,0.090909091,8.636363636,3,0.818181818,0.818181818,0.181818182,0,23.27272727,7.909090909,1.818181818,26.04545455,10.13636364,1.863636364,44.26002067,16.66017631,2.906637988,58.08080808,37.89901352,35.76590077,0.166666667,0,0,0.166666667,0,0,18.83333333,7,3.166666667,6.333333333,1.5,0,9.833333333,3.333333333,1.333333333,0.833333333,0,0,25.16666667,8.5,3.166666667,29.08333333,10.58333333,3.166666667,47.96854615,17.32343208,5.079322483,55.26936027,38.12354249,33.95550528,0.5,0,0,0,0,0,8.5,8,0,8.5,4,0,7,4.5,0,1,0,0,17,12,0,20.25,13.75,0,36.67147315,23.40097727,0,47.05882353,41.17647059,37.5,20,42,82,60.77586207,11,95,65.32579186,5,95,62.55647383,5,100,72.83162685,0,0.822298643,0.615143251,1.497667804,6.493724138,6.450085973,6.863176309,7.313136519,4.827586207,4.624434389,4.366391185,4.65301479,40.1091954,45.88838612,25.4600551,-29.24677297,1,1,1,1,54.93366722,52.22299379,59.43638543,98.44903254,28,51,47,39,24,0.666666667,0.733333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,31,10.7
0,0.285714286,0,0.428571429,4.714285714,0.285714286,3.142857143,26.42857143,6,0,4,0,1.428571429,13,2.142857143,0,0.857142857,0.142857143,3.142857143,30.42857143,6,3,25.21428571,4.428571429,5.780201407,42.15564389,8.977570955,42.17687075,48.91854178,43.6143695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,20,88,58.77617329,,,,0.015212996,,,,2.319458484,,,,3.873646209,,,,85,,,,0.836341757,,,,73.9469128,22,386,382,374,359,0.233333333,,,,1,0,0,0,,,,,,,,,,,,,32,0
0,0,0,0.142857143,0.857142857,0.785714286,2.071428571,3.857142857,7.071428571,0.857142857,0.857142857,0.285714286,0.642857143,1.928571429,3.214285714,0.071428571,0.285714286,0.214285714,2.928571429,4.714285714,7.357142857,1.5,8.25,10.57142857,4.905013573,11.99001584,15.45132401,53.12084559,35.70818071,49.58771387,0,0,0,0,0,1,0,0,15,0,0,0,0,0,10,0,0,1,0,0,15,0,0,24,0,0,37.1783972,66.66666667,46.875,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,46,58,51.86666667,9,100,57.55238095,,,0.091266667,0.813366667,,,3.640133333,2.844114286,,,6,5.538095238,,,85,85,,,0,0.55952381,,,60.5190156,70.61957447,22,386,382,374,359,0.466666667,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,33,0.79
0.076923077,0.076923077,0,5.846153846,1.153846154,2.615384615,15.30769231,15.92307692,14.07692308,12.53846154,2.307692308,2.076923077,14.76923077,7.769230769,8.615384615,1.153846154,1.230769231,0.153846154,27.84615385,18.23076923,16.15384615,35.34615385,21.26923077,23.26923077,50.29985278,28.4392477,28.7461923,50.99214517,53.80633715,50.28042728,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,6.020945817,33.33333333,46.875,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,54,55,54.66666667,9,100,55.16563659,,,0,0.073964153,,,1.05,4.047080346,,,5.333333333,3.868974042,,,85,85,,,0,0.899876391,,,44.84345288,84.3550112,22,386,382,374,359,0.433333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,34,0.56
0.333333333,0,0,0.333333333,0,0.333333333,7.333333333,12,2,0,0,0,3.333333333,6,1.333333333,0.333333333,1.333333333,0,7.333333333,12,2,9.166666667,10.16666667,4.833333333,36.14706931,19.89691127,5.698661567,66.66666667,47.95574796,49.39393939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,8,78,41.34375,,,,0.57728125,,,,3.325640625,,,,3.96875,,,,85,,,,0.953125,,,,47.29308463,27,174,170,162,147,0.1,,,,1,0,0,0,,,,,,,,,,,,,35,0
0,0,0.038461538,6.346153846,4.076923077,11.5,21.88461538,13.61538462,30.38461538,6.692307692,7.576923077,15.26923077,19.34615385,13.42307692,29.76923077,1.961538462,1.230769231,3.307692308,28.57692308,21.19230769,45.65384615,45.57692308,29.76923077,74.96153846,57.37466082,39.32710568,96.43636704,64.5398653,68.41215431,58.17975554,0,0,0.076923077,9.307692308,6.692307692,14.15384615,34.53846154,23.84615385,42.76923077,8.076923077,9.846153846,12.30769231,29.46153846,21.53846154,37.15384615,3.307692308,2.076923077,4.692307692,42.61538462,33.69230769,55.07692308,68.65384615,47.46153846,92.23076923,84.61015084,61.78555333,114.3879658,67.5095652,69.67893387,62.21324068,0,0,0,8.4,11,14,33.2,40,32.2,3.8,14.8,11.6,25.8,34.2,29.6,3.6,3,3.6,37,54.8,43.8,59.4,76.4,75.9,71.77163783,99.85168483,93.11062619,67.84393434,69.8600486,61.79902459,0,0,0,6,20,1,30,84,6,0,0,0,21,67,4,2,6,2,30,84,6,43.5,154,7.5,52.4443447,177.5727007,11.0326368,66.66666667,70,79.76190476,26,10,76,47.06666667,10,94,55.7640118,10,98,60.94320843,10,98,61.77428456,0.006183333,0.09489233,0.142912178,0.240041112,4.466433333,4.233702065,4.656935012,4.993358323,5.091666667,5.091445428,5.106557377,5.118500605,85,85,85,85,1,1,1,0.997984684,111.7611928,109.2870791,109.7195884,105.2295877,30,146,142,134,119,0.866666667,0.866666667,0.714285714,0.333333333,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,36,14.76
0,0,0,3.222222222,4.444444444,1.703703704,19.81481481,24.33333333,14.85185185,4.148148148,7.666666667,1.518518519,14.40740741,19.22222222,9.444444444,0.814814815,0.851851852,0.555555556,23.96296296,32,16.37037037,59.2962963,82.62962963,34.42592593,70.29910548,98.52831201,42.9417721,55.32301763,55.78270496,58.97549432,0,0,0,1.692307692,4.384615385,0.769230769,8.923076923,21.53846154,6.153846154,0.538461538,6.461538462,0.846153846,5.692307692,17,3.846153846,0.307692308,0.923076923,0.384615385,9.461538462,28,7,24.19230769,76.53846154,17.57692308,28.6451798,90.15623542,21.37235348,53.75874126,52.45622787,58.26171425,0,0,0,1.2,2.2,0.8,4.6,10.2,7.2,0,8,0,3.4,10.4,4.2,0.2,0.6,0.4,4.6,18.2,7.2,12.1,47,18.6,13.35922728,56.99184825,22.2080404,44.65151515,56.05093488,51.28991597,0,0,0,0,0,2,0,0,11,0,0,0,0,0,8,0,0,1,0,0,11,0,0,61.5,0,0,64.1440292,72.72727273,44.27400468,43.75,27,76,84,81.54545455,12,89,44.9,12,89,50.46020761,10,91,48.8172043,0,0,0.001679931,0.000497184,6.306363636,5.948873333,5.511366782,5.32462212,6.636363636,5.893333333,5.851211073,5.610855095,85,85,85,85,1,1,0.998269896,0.991210104,78.57317451,87.5634984,85.37096022,86.90069091,30,146,142,134,119,0.9,0.866666667,0.714285714,0.333333333,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,37,0.03
0,0,0.090909091,0.181818182,0.636363636,0.363636364,5.363636364,10.18181818,12.63636364,2.363636364,9.818181818,3.818181818,4.363636364,10.27272727,8.454545455,1.181818182,2.909090909,1.181818182,7.727272727,20,16.45454545,8.454545455,20.5,15.45454545,17.79765288,44.99189635,35.15821413,53.81740336,53.80799756,52.85354391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,19,96,58.91563786,,,,0.010812757,,,,10.24896708,,,,3.312757202,,,,85,,,,1,,,,40.40186923,24,37,33,25,10,0.366666667,,,,1,0,0,0,,,,,,,,,,,,,38,0
0,0,0,0.666666667,0.666666667,0.333333333,9.666666667,7,0,6.333333333,5.333333333,5.666666667,8,1.666666667,2.333333333,0,0,0,16,12.33333333,5.666666667,18.01111111,9.5,8.155555556,35.96705197,24.14941614,15.55182417,47.05882353,50.03793007,9.722222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12,69,43.84313725,,,,1.145470588,,,,9.538323529,,,,4.068627451,,,,85,,,,1,,,,31.05660151,24,37,33,25,10,0.1,,,,1,0,0,0,,,,,,,,,,,,,39,0
0,0,0,0.266666667,1,0.466666667,6.066666667,3.066666667,4.2,0.266666667,4.266666667,0.4,3.933333333,4.4,2.733333333,0.6,0.8,0.333333333,6.333333333,7.333333333,4.6,10.86666667,14.93333333,7.466666667,20.26819789,21.99435112,13.04314033,58.84943026,58.69312169,56.38139638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,15,92,54.4270073,,,,0.088178832,,,,14.96973358,,,,3.554744526,,,,85,,,,0.95377129,,,,51.64025681,24,37,33,25,10,0.5,,,,1,0,0,0,,,,,,,,,,,,,40,0
1,0,0,0,0,0,25.75,24.75,0,0,2.75,0,10.75,11,0,1.5,2,0,25.75,27.5,0,18.375,18.5,0,27.17061133,28.59931591,0,50,45.06235828,43.73737374,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,11,0,0,9.5,0,0,20.46008083,0,50,46.875,36.36363636,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,11,0,0,9.5,0,0,20.46008083,0,48.18181818,44.68085106,36.36363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,40,43,41.54545455,40,43,41.54545455,11,68,23.15023474,,0.082363636,0.082363636,0.149028169,,1.077909091,1.077909091,1.715366197,,4.636363636,4.636363636,2.802816901,,85,85,85,,1,1,0.929577465,,38.12301654,38.12301654,112.5606633,19,195,191,183,168,0.133333333,0.066666667,0.142857143,,1,1,0,0,1,0,0,0,1,0,0,0,,,,,41,3.75
0,0,0,4.357142857,4,0.928571429,22.92857143,31,3.857142857,8.214285714,7.928571429,0,13.21428571,15.85714286,1.571428571,2.214285714,2.785714286,0.142857143,31.14285714,38.92857143,3.857142857,50.64285714,54.82142857,6.714285714,67.5269846,76.14617322,8.616878901,46.49398221,43.40656366,42.10799222,0,0,0,4.357142857,4,0.928571429,22.92857143,31,3.857142857,8.214285714,7.928571429,0,13.21428571,15.85714286,1.571428571,2.214285714,2.785714286,0.142857143,31.14285714,38.92857143,3.857142857,50.64285714,54.82142857,6.714285714,67.5269846,76.14617322,8.616878901,46.49398221,43.24003872,41.97451459,0,0,0,5.142857143,5,1.857142857,25.14285714,40.71428571,7.714285714,13.85714286,8.428571429,0,16.85714286,19.57142857,3.142857143,2.857142857,2.714285714,0.285714286,39,49.14285714,7.714285714,63.42857143,68.14285714,13.42857143,84.5863115,94.24726047,17.2337578,42.20874364,45.31641543,42.51086695,0,0,0,4,3.666666667,0,23.66666667,33.66666667,2,21,0,0,17.33333333,11.33333333,0.666666667,0.666666667,0.333333333,0,44.66666667,33.66666667,2,53,41.16666667,1,77.97980551,59.96239255,2.077461328,42.48366013,39.90449287,42.24656357,14,47,98,74.63070539,31,99,75.81967213,31,99,76.91207729,31,99,76.91207729,0.485647303,0.275162444,0.852385507,0.852385507,3.537912863,3.43928763,3.615428986,3.615428986,1.340248963,1.460506706,1.456038647,1.456038647,,,,,0.997925311,0.991803279,0.991304348,0.991304348,74.70379549,75.5425628,76.34867722,76.34867722,36,249,245,237,222,0.466666667,0.933333333,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,42,0
0.058823529,0.058823529,0,1.529411765,1.411764706,0.117647059,41.88235294,63,3.352941176,15.41176471,20.58823529,0,27.05882353,40.23529412,1.235294118,0.411764706,1.176470588,0.058823529,57.29411765,83.58823529,3.352941176,45.55882353,69.73529412,1.882352941,72.68971308,107.9057567,3.762315406,46.92226891,47.03123102,47.97490562,0,0,0,1,0.5,0,56.5,32.5,3.5,0,0,0,22.5,17.5,1.5,0,0,0,56.5,32.5,3.5,39,32.75,2,68.6163538,45.06322975,3.738435383,46.42857143,36.85778109,50.53418803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,78,98,87.99459459,47,100,81.28181077,,,0,0.001675775,,,7.729183784,7.86262398,,,1.297297297,1.258156607,,,,,,,1,0.999184339,,,78.18220818,91.5387562,36,249,245,237,222,0.566666667,0.133333333,,,1,0,0,0,1,0,0,0,,,,,,,,,43,0
0.333333333,0,0,0.333333333,0,0,7.666666667,2,0,0,0,0,2,1.333333333,0,0,0,0,7.666666667,2,0,10,3,0,15.28264598,3.359608294,0,50,41.49988498,58.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,52,89,83.79310345,,,,0.144517241,,,,2.272758621,,,,1.724137931,,,,,,,,1,,,,66.51556093,36,249,245,237,222,0.1,,,,1,0,0,0,,,,,,,,,,,,,44,0
0,0,0,0.5,0,1,7,11,2.5,16.5,10.5,3.5,5.5,3,3,0,0,0.5,23.5,21.5,6,19.9,16.575,10.53333333,49.60805643,46.93683488,24.48424089,51.42857143,24.89177489,13.96103896,0,0,0,0.5,0,1,7,11,2.5,16.5,10.5,3.5,5.5,3,3,0,0,0.5,23.5,21.5,6,19.9,16.575,10.53333333,49.60805643,46.93683488,24.48424089,51.42857143,24.89177489,13.96103896,0,0,0,0.5,0,1,7,11,2.5,16.5,10.5,3.5,5.5,3,3,0,0,0.5,23.5,21.5,6,19.9,16.575,10.53333333,49.60805643,46.93683488,24.48424089,51.42857143,24.89177489,13.96103896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,20,87,60.23529412,20,87,60.23529412,20,87,60.23529412,,0,0,0,,2.444931373,2.444931373,2.444931373,,2.196078431,2.196078431,2.196078431,,-93.96895425,-93.96895425,-93.96895425,,0.93872549,0.93872549,0.93872549,,24.53954636,24.53954636,24.53954636,23,3,0,0,0,0.066666667,0.133333333,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,45,9.57
